event_type,host_event_ns,link_id,task_id,ifname,thread_name,can_id,seq,nominal_period_ns,planned_release_ns,wakeup_ns,send_call_ns,send_ret,cpu_id,sched_policy,sched_priority
TX,19301516510299,1,0,can10,tx_can10,256,36,1000000,19301516441637,19301516510095,19301516510299,16,1,0,0
TX,19301516596632,3,0,can11,tx_can11,256,34,1000000,19301516529151,19301516596576,19301516596632,16,3,0,0
TX,19301516573761,1,1,can10,tx_can10,257,18,2000000,19301516441637,19301516510095,19301516573761,16,1,0,0
TX,19301516913390,0,0,can00,tx_can00,256,37,1000000,19301516839843,19301516913316,19301516913390,16,1,0,0
TX,19301516964834,2,0,can01,tx_can01,256,36,1000000,19301516896635,19301516964704,19301516964834,16,0,0,0
TX,19301517064093,2,1,can01,tx_can01,257,18,2000000,19301516896635,19301516964704,19301517064093,16,0,0,0
TX,19301517523906,1,0,can10,tx_can10,256,37,1000000,19301517441637,19301517523720,19301517523906,16,1,0,0
TX,19301517598146,3,0,can11,tx_can11,256,35,1000000,19301517529151,19301517598016,19301517598146,16,3,0,0
TX,19301517625646,3,1,can11,tx_can11,257,18,2000000,19301517529151,19301517598016,19301517625646,16,3,0,0
TX,19301518013718,2,0,can01,tx_can01,256,37,1000000,19301517896635,19301518013626,19301518013718,16,2,0,0
TX,19301518034681,0,0,can00,tx_can00,256,38,1000000,19301517839843,19301518034552,19301518034681,16,1,0,0
TX,19301518097940,0,1,can00,tx_can00,257,19,2000000,19301517839843,19301518034552,19301518097940,16,1,0,0
TX,19301518510105,1,0,can10,tx_can10,256,38,1000000,19301518441637,19301518509920,19301518510105,16,1,0,0
TX,19301518596197,3,0,can11,tx_can11,256,36,1000000,19301518529151,19301518595957,19301518596197,16,3,0,0
TX,19301518573994,1,1,can10,tx_can10,257,19,2000000,19301518441637,19301518509920,19301518573994,16,1,0,0
TX,19301518965399,2,0,can01,tx_can01,256,38,1000000,19301518896635,19301518965288,19301518965399,16,2,0,0
TX,19301518987177,2,1,can01,tx_can01,257,19,2000000,19301518896635,19301518965288,19301518987177,16,2,0,0
TX,19301518939844,0,0,can00,tx_can00,256,39,1000000,19301518839843,19301518939770,19301518939844,16,1,0,0
TX,19301519523619,1,0,can10,tx_can10,256,39,1000000,19301519441637,19301519523527,19301519523619,16,2,0,0
TX,19301519595637,3,0,can11,tx_can11,256,37,1000000,19301519529151,19301519595545,19301519595637,16,3,0,0
TX,19301519627304,3,1,can11,tx_can11,257,19,2000000,19301519529151,19301519595545,19301519627304,16,3,0,0
TX,19301519924173,0,0,can00,tx_can00,256,40,1000000,19301519839843,19301519924062,19301519924173,16,3,0,0
TX,19301519988580,0,1,can00,tx_can00,257,20,2000000,19301519839843,19301519924062,19301519988580,16,3,0,0
TX,19301519961247,2,0,can01,tx_can01,256,39,1000000,19301519896635,19301519961006,19301519961247,16,2,0,0
TX,19301520058950,0,2,can00,tx_can00,258,4,10000000,19301519839843,19301519924062,19301520058950,16,3,0,0
TX,19301520513282,1,0,can10,tx_can10,256,40,1000000,19301520441637,19301520513171,19301520513282,16,2,0,0
TX,19301520534300,1,1,can10,tx_can10,257,20,2000000,19301520441637,19301520513171,19301520534300,16,2,0,0
TX,19301520548689,1,2,can10,tx_can10,258,4,10000000,19301520441637,19301520513171,19301520548689,16,2,0,0
TX,19301520562504,1,3,can10,tx_can10,259,2,20000000,19301520441637,19301520513171,19301520562504,16,2,0,0
TX,19301520141061,0,3,can00,tx_can00,259,2,20000000,19301519839843,19301519924062,19301520141061,16,3,0,0
TX,19301521272575,0,0,can00,tx_can00,256,41,1000000,19301520839843,19301521272519,19301521272575,16,3,0,0
TX,19301520836873,3,0,can11,tx_can11,256,38,1000000,19301520529151,19301520836558,19301520836873,16,1,0,0
TX,19301520963761,2,0,can01,tx_can01,256,40,1000000,19301520896635,19301520963650,19301520963761,16,2,0,0
TX,19301521373000,2,1,can01,tx_can01,257,20,2000000,19301520896635,19301520963650,19301521373000,16,2,0,0
TX,19301521427389,2,2,can01,tx_can01,258,4,10000000,19301520896635,19301520963650,19301521427389,16,2,0,0
TX,19301521485870,2,3,can01,tx_can01,259,2,20000000,19301520896635,19301520963650,19301521485870,16,2,0,0
TX,19301521770480,1,0,can10,tx_can10,256,41,1000000,19301521441637,19301521770369,19301521770480,16,2,0,0
TX,19301521906479,0,0,can00,tx_can00,256,42,1000000,19301521839843,19301521906405,19301521906479,16,3,0,0
TX,19301521932813,3,0,can11,tx_can11,256,39,1000000,19301521529151,19301521932702,19301521932813,16,1,0,0
TX,19301521995924,3,1,can11,tx_can11,257,20,2000000,19301521529151,19301521932702,19301521995924,16,1,0,0
TX,19301521987998,0,1,can00,tx_can00,257,21,2000000,19301521839843,19301521906405,19301521987998,16,3,0,0
TX,19301522357644,2,0,can01,tx_can01,256,41,1000000,19301521896635,19301522357515,19301522357644,16,2,0,0
TX,19301522057127,3,2,can11,tx_can11,258,4,10000000,19301521529151,19301521932702,19301522057127,16,1,0,0
TX,19301522518847,1,0,can10,tx_can10,256,42,1000000,19301522441637,19301522518495,19301522518847,16,2,0,0
TX,19301522577403,1,1,can10,tx_can10,257,21,2000000,19301522441637,19301522518495,19301522577403,16,2,0,0
TX,19301522522310,3,3,can11,tx_can11,259,2,20000000,19301521529151,19301521932702,19301522522310,16,1,0,0
TX,19301522665828,3,0,can11,tx_can11,256,40,1000000,19301522529151,19301522665773,19301522665828,16,1,0,0
TX,19301522960308,0,0,can00,tx_can00,256,43,1000000,19301522839843,19301522960216,19301522960308,16,3,0,0
TX,19301523051678,2,0,can01,tx_can01,256,42,1000000,19301522896635,19301523051604,19301523051678,16,2,0,0
TX,19301523104845,2,1,can01,tx_can01,257,21,2000000,19301522896635,19301523051604,19301523104845,16,2,0,0
TX,19301523507010,1,0,can10,tx_can10,256,43,1000000,19301523441637,19301523506825,19301523507010,16,2,0,0
TX,19301523597343,3,0,can11,tx_can11,256,41,1000000,19301523529151,19301523596954,19301523597343,16,1,0,0
TX,19301523617046,3,1,can11,tx_can11,257,21,2000000,19301523529151,19301523596954,19301523617046,16,1,0,0
TX,19301523907934,0,0,can00,tx_can00,256,44,1000000,19301523839843,19301523907860,19301523907934,16,3,0,0
TX,19301523979063,0,1,can00,tx_can00,257,22,2000000,19301523839843,19301523907860,19301523979063,16,3,0,0
TX,19301524030230,2,0,can01,tx_can01,256,43,1000000,19301523896635,19301524029970,19301524030230,16,2,0,0
TX,19301524508580,1,0,can10,tx_can10,256,44,1000000,19301524441637,19301524508394,19301524508580,16,2,0,0
TX,19301524537079,1,1,can10,tx_can10,257,22,2000000,19301524441637,19301524508394,19301524537079,16,2,0,0
TX,19301524596450,3,0,can11,tx_can11,256,42,1000000,19301524529151,19301524596301,19301524596450,16,1,0,0
TX,19301524966281,2,0,can01,tx_can01,256,44,1000000,19301524896635,19301524966041,19301524966281,16,1,0,0
TX,19301524985929,2,1,can01,tx_can01,257,22,2000000,19301524896635,19301524966041,19301524985929,16,1,0,0
TX,19301524948874,0,0,can00,tx_can00,256,45,1000000,19301524839843,19301524948763,19301524948874,16,2,0,0
TX,19301525508075,1,0,can10,tx_can10,256,45,1000000,19301525441637,19301525507927,19301525508075,16,2,0,0
TX,19301525595019,3,0,can11,tx_can11,256,43,1000000,19301525529151,19301525594908,19301525595019,16,1,0,0
TX,19301525623278,3,1,can11,tx_can11,257,22,2000000,19301525529151,19301525594908,19301525623278,16,1,0,0
TX,19301525944055,0,0,can00,tx_can00,256,46,1000000,19301525839843,19301525943685,19301525944055,16,0,0,0
TX,19301525972462,0,1,can00,tx_can00,257,23,2000000,19301525839843,19301525943685,19301525972462,16,0,0,0
TX,19301526031092,2,0,can01,tx_can01,256,45,1000000,19301525896635,19301526030999,19301526031092,16,1,0,0
TX,19301526508219,1,0,can10,tx_can10,256,46,1000000,19301526441637,19301526508071,19301526508219,16,2,0,0
TX,19301526536423,1,1,can10,tx_can10,257,23,2000000,19301526441637,19301526508071,19301526536423,16,2,0,0
TX,19301526594348,3,0,can11,tx_can11,256,44,1000000,19301526529151,19301526594256,19301526594348,16,1,0,0
TX,19301526957680,0,0,can00,tx_can00,256,47,1000000,19301526839843,19301526957569,19301526957680,16,0,0,0
TX,19301526963051,2,0,can01,tx_can01,256,46,1000000,19301526896635,19301526962976,19301526963051,16,1,0,0
TX,19301526982736,2,1,can01,tx_can01,257,23,2000000,19301526896635,19301526962976,19301526982736,16,1,0,0
TX,19301527509233,1,0,can10,tx_can10,256,47,1000000,19301527441637,19301527509122,19301527509233,16,2,0,0
TX,19301527595011,3,0,can11,tx_can11,256,45,1000000,19301527529151,19301527594918,19301527595011,16,1,0,0
TX,19301527619122,3,1,can11,tx_can11,257,23,2000000,19301527529151,19301527594918,19301527619122,16,1,0,0
TX,19301527906343,0,0,can00,tx_can00,256,48,1000000,19301527839843,19301527906213,19301527906343,16,0,0,0
TX,19301527928639,0,1,can00,tx_can00,257,24,2000000,19301527839843,19301527906213,19301527928639,16,0,0,0
TX,19301528027398,2,0,can01,tx_can01,256,47,1000000,19301527896635,19301528027268,19301528027398,16,1,0,0
TX,19301528508970,1,0,can10,tx_can10,256,48,1000000,19301528441637,19301528508766,19301528508970,16,2,0,0
TX,19301528536729,1,1,can10,tx_can10,257,24,2000000,19301528441637,19301528508766,19301528536729,16,2,0,0
TX,19301528592877,3,0,can11,tx_can11,256,46,1000000,19301528529151,19301528592747,19301528592877,16,1,0,0
TX,19301528961783,2,0,can01,tx_can01,256,48,1000000,19301528896635,19301528961709,19301528961783,16,1,0,0
TX,19301528981690,2,1,can01,tx_can01,257,24,2000000,19301528896635,19301528961709,19301528981690,16,1,0,0
TX,19301528976709,0,0,can00,tx_can00,256,49,1000000,19301528839843,19301528976579,19301528976709,16,0,0,0
TX,19301529509095,1,0,can10,tx_can10,256,49,1000000,19301529441637,19301529508966,19301529509095,16,2,0,0
TX,19301529594502,3,0,can11,tx_can11,256,47,1000000,19301529529151,19301529594169,19301529594502,16,1,0,0
TX,19301529614743,3,1,can11,tx_can11,257,24,2000000,19301529529151,19301529594169,19301529614743,16,1,0,0
TX,19301529906871,0,0,can00,tx_can00,256,50,1000000,19301529839843,19301529906760,19301529906871,16,0,0,0
TX,19301529939797,0,1,can00,tx_can00,257,25,2000000,19301529839843,19301529906760,19301529939797,16,0,0,0
TX,19301529961167,0,2,can00,tx_can00,258,5,10000000,19301529839843,19301529906760,19301529961167,16,0,0,0
TX,19301530009964,2,0,can01,tx_can01,256,49,1000000,19301529896635,19301530009889,19301530009964,16,1,0,0
TX,19301530507350,1,0,can10,tx_can10,256,50,1000000,19301530441637,19301530507184,19301530507350,16,2,0,0
TX,19301530530072,1,1,can10,tx_can10,257,25,2000000,19301530441637,19301530507184,19301530530072,16,2,0,0
TX,19301530544239,1,2,can10,tx_can10,258,5,10000000,19301530441637,19301530507184,19301530544239,16,2,0,0
TX,19301530594498,3,0,can11,tx_can11,256,48,1000000,19301530529151,19301530594424,19301530594498,16,1,0,0
TX,19301530961978,2,0,can01,tx_can01,256,50,1000000,19301530896635,19301530961756,19301530961978,16,1,0,0
TX,19301530990533,2,1,can01,tx_can01,257,25,2000000,19301530896635,19301530961756,19301530990533,16,1,0,0
TX,19301531005015,2,2,can01,tx_can01,258,5,10000000,19301530896635,19301530961756,19301531005015,16,1,0,0
TX,19301531098292,0,0,can00,tx_can00,256,51,1000000,19301530839843,19301531098033,19301531098292,16,0,0,0
TX,19301531524494,1,0,can10,tx_can10,256,51,1000000,19301531441637,19301531524309,19301531524494,16,2,0,0
TX,19301531594235,3,0,can11,tx_can11,256,49,1000000,19301531529151,19301531594161,19301531594235,16,1,0,0
TX,19301531613920,3,1,can11,tx_can11,257,25,2000000,19301531529151,19301531594161,19301531613920,16,1,0,0
TX,19301531627827,3,2,can11,tx_can11,258,5,10000000,19301531529151,19301531594161,19301531627827,16,1,0,0
TX,19301531907659,0,0,can00,tx_can00,256,52,1000000,19301531839843,19301531907585,19301531907659,16,0,0,0
TX,19301531928992,0,1,can00,tx_can00,257,26,2000000,19301531839843,19301531907585,19301531928992,16,0,0,0
TX,19301531987344,2,0,can01,tx_can01,256,51,1000000,19301531896635,19301531987066,19301531987344,16,3,0,0
TX,19301532510694,1,0,can10,tx_can10,256,52,1000000,19301532441637,19301532510545,19301532510694,16,2,0,0
TX,19301532538545,1,1,can10,tx_can10,257,26,2000000,19301532441637,19301532510545,19301532538545,16,2,0,0
TX,19301532595916,3,0,can11,tx_can11,256,50,1000000,19301532529151,19301532595786,19301532595916,16,1,0,0
TX,19301532965840,2,0,can01,tx_can01,256,52,1000000,19301532896635,19301532965710,19301532965840,16,1,0,0
TX,19301532975581,0,0,can00,tx_can00,256,53,1000000,19301532839843,19301532975506,19301532975581,16,0,0,0
TX,19301532990692,2,1,can01,tx_can01,257,26,2000000,19301532896635,19301532965710,19301532990692,16,1,0,0
TX,19301533511875,1,0,can10,tx_can10,256,53,1000000,19301533441637,19301533511745,19301533511875,16,2,0,0
TX,19301533594411,3,0,can11,tx_can11,256,51,1000000,19301533529151,19301533594337,19301533594411,16,1,0,0
TX,19301533618059,3,1,can11,tx_can11,257,26,2000000,19301533529151,19301533594337,19301533618059,16,1,0,0
TX,19301533907114,0,0,can00,tx_can00,256,54,1000000,19301533839843,19301533907040,19301533907114,16,0,0,0
TX,19301533963928,0,1,can00,tx_can00,257,27,2000000,19301533839843,19301533907040,19301533963928,16,0,0,0
TX,19301534011835,2,0,can01,tx_can01,256,53,1000000,19301533896635,19301534011613,19301534011835,16,1,0,0
TX,19301534511222,1,0,can10,tx_can10,256,54,1000000,19301534441637,19301534511056,19301534511222,16,2,0,0
TX,19301534538426,1,1,can10,tx_can10,257,27,2000000,19301534441637,19301534511056,19301534538426,16,2,0,0
TX,19301534594351,3,0,can11,tx_can11,256,52,1000000,19301534529151,19301534594240,19301534594351,16,1,0,0
TX,19301534961850,2,0,can01,tx_can01,256,54,1000000,19301534896635,19301534961776,19301534961850,16,1,0,0
TX,19301534957017,0,0,can00,tx_can00,256,55,1000000,19301534839843,19301534956868,19301534957017,16,3,0,0
TX,19301534985183,2,1,can01,tx_can01,257,27,2000000,19301534896635,19301534961776,19301534985183,16,1,0,0
TX,19301535511088,1,0,can10,tx_can10,256,55,1000000,19301535441637,19301535510977,19301535511088,16,2,0,0
TX,19301535594514,3,0,can11,tx_can11,256,53,1000000,19301535529151,19301535594366,19301535594514,16,1,0,0
TX,19301535618217,3,1,can11,tx_can11,257,27,2000000,19301535529151,19301535594366,19301535618217,16,1,0,0
TX,19301535929012,0,0,can00,tx_can00,256,56,1000000,19301535839843,19301535928883,19301535929012,16,2,0,0
TX,19301535952994,0,1,can00,tx_can00,257,28,2000000,19301535839843,19301535928883,19301535952994,16,2,0,0
TX,19301536062438,2,0,can01,tx_can01,256,55,1000000,19301535896635,19301536062234,19301536062438,16,1,0,0
TX,19301536513251,1,0,can10,tx_can10,256,56,1000000,19301536441637,19301536513121,19301536513251,16,2,0,0
TX,19301536544658,1,1,can10,tx_can10,257,28,2000000,19301536441637,19301536513121,19301536544658,16,2,0,0
TX,19301536596417,3,0,can11,tx_can11,256,54,1000000,19301536529151,19301536596343,19301536596417,16,1,0,0
TX,19301536910564,0,0,can00,tx_can00,256,57,1000000,19301536839843,19301536910286,19301536910564,16,2,0,0
TX,19301536961786,2,0,can01,tx_can01,256,56,1000000,19301536896635,19301536961490,19301536961786,16,1,0,0
TX,19301537003471,2,1,can01,tx_can01,257,28,2000000,19301536896635,19301536961490,19301537003471,16,1,0,0
TX,19301537511302,1,0,can10,tx_can10,256,57,1000000,19301537441637,19301537511172,19301537511302,16,2,0,0
TX,19301537594746,3,0,can11,tx_can11,256,55,1000000,19301537529151,19301537594672,19301537594746,16,1,0,0
TX,19301537619024,3,1,can11,tx_can11,257,28,2000000,19301537529151,19301537594672,19301537619024,16,1,0,0
TX,19301538004170,2,0,can01,tx_can01,256,57,1000000,19301537896635,19301538004041,19301538004170,16,1,0,0
TX,19301538055652,0,0,can00,tx_can00,256,58,1000000,19301537839843,19301538055522,19301538055652,16,2,0,0
TX,19301538077614,0,1,can00,tx_can00,257,29,2000000,19301537839843,19301538055522,19301538077614,16,2,0,0
TX,19301538509020,1,0,can10,tx_can10,256,58,1000000,19301538441637,19301538508890,19301538509020,16,2,0,0
TX,19301538531909,1,1,can10,tx_can10,257,29,2000000,19301538441637,19301538508890,19301538531909,16,2,0,0
TX,19301538598316,3,0,can11,tx_can11,256,56,1000000,19301538529151,19301538598075,19301538598316,16,1,0,0
TX,19301538910889,0,0,can00,tx_can00,256,59,1000000,19301538839843,19301538910759,19301538910889,16,2,0,0
TX,19301538963981,2,0,can01,tx_can01,256,58,1000000,19301538896635,19301538963907,19301538963981,16,1,0,0
TX,19301539003407,2,1,can01,tx_can01,257,29,2000000,19301538896635,19301538963907,19301539003407,16,1,0,0
TX,19301539510868,1,0,can10,tx_can10,256,59,1000000,19301539441637,19301539510756,19301539510868,16,2,0,0
TX,19301539598108,3,0,can11,tx_can11,256,57,1000000,19301539529151,19301539597978,19301539598108,16,1,0,0
TX,19301539624386,3,1,can11,tx_can11,257,29,2000000,19301539529151,19301539597978,19301539624386,16,1,0,0
TX,19301540022680,2,0,can01,tx_can01,256,59,1000000,19301539896635,19301540022458,19301540022680,16,1,0,0
TX,19301540077958,0,0,can00,tx_can00,256,60,1000000,19301539839843,19301540077810,19301540077958,16,2,0,0
TX,19301540105532,0,1,can00,tx_can00,257,30,2000000,19301539839843,19301540077810,19301540105532,16,2,0,0
TX,19301540126069,0,2,can00,tx_can00,258,6,10000000,19301539839843,19301540077810,19301540126069,16,2,0,0
TX,19301540145217,0,3,can00,tx_can00,259,3,20000000,19301539839843,19301540077810,19301540145217,16,2,0,0
TX,19301540598196,3,0,can11,tx_can11,256,58,1000000,19301540529151,19301540598122,19301540598196,16,1,0,0
TX,19301540659603,1,0,can10,tx_can10,256,60,1000000,19301540441637,19301540659418,19301540659603,16,2,0,0
TX,19301540735677,1,1,can10,tx_can10,257,30,2000000,19301540441637,19301540659418,19301540735677,16,2,0,0
TX,19301540807732,1,2,can10,tx_can10,258,6,10000000,19301540441637,19301540659418,19301540807732,16,2,0,0
TX,19301540981158,2,0,can01,tx_can01,256,60,1000000,19301540896635,19301540981084,19301540981158,16,1,0,0
TX,19301541055361,2,1,can01,tx_can01,257,30,2000000,19301540896635,19301540981084,19301541055361,16,1,0,0
TX,19301541052954,1,3,can10,tx_can10,259,3,20000000,19301540441637,19301540659418,19301541052954,16,2,0,0
TX,19301541110027,2,2,can01,tx_can01,258,6,10000000,19301540896635,19301540981084,19301541110027,16,1,0,0
TX,19301541131083,0,0,can00,tx_can00,256,61,1000000,19301540839843,19301541130953,19301541131083,16,2,0,0
TX,19301541485155,2,3,can01,tx_can01,259,3,20000000,19301540896635,19301540981084,19301541485155,16,1,0,0
TX,19301541518396,1,0,can10,tx_can10,256,61,1000000,19301541441637,19301541518248,19301541518396,16,2,0,0
TX,19301541595951,3,0,can11,tx_can11,256,59,1000000,19301541529151,19301541595692,19301541595951,16,1,0,0
TX,19301541909672,0,0,can00,tx_can00,256,62,1000000,19301541839843,19301541909524,19301541909672,16,2,0,0
TX,19301541972190,0,1,can00,tx_can00,257,31,2000000,19301541839843,19301541909524,19301541972190,16,2,0,0
TX,19301542023746,2,0,can01,tx_can01,256,61,1000000,19301541896635,19301542023635,19301542023746,16,1,0,0
TX,19301541652692,3,1,can11,tx_can11,257,30,2000000,19301541529151,19301541595692,19301541652692,16,1,0,0
TX,19301542095283,3,2,can11,tx_can11,258,6,10000000,19301541529151,19301541595692,19301542095283,16,1,0,0
TX,19301542148319,3,3,can11,tx_can11,259,3,20000000,19301541529151,19301541595692,19301542148319,16,1,0,0
TX,19301542511466,1,0,can10,tx_can10,256,62,1000000,19301542441637,19301542511336,19301542511466,16,2,0,0
TX,19301542555095,3,0,can11,tx_can11,256,60,1000000,19301542529151,19301542555040,19301542555095,16,1,0,0
TX,19301542568095,1,1,can10,tx_can10,257,31,2000000,19301542441637,19301542511336,19301542568095,16,2,0,0
TX,19301542927501,0,0,can00,tx_can00,256,63,1000000,19301542839843,19301542927242,19301542927501,16,2,0,0
TX,19301542964001,2,0,can01,tx_can01,256,62,1000000,19301542896635,19301542963908,19301542964001,16,1,0,0
TX,19301543023334,2,1,can01,tx_can01,257,31,2000000,19301542896635,19301542963908,19301543023334,16,1,0,0
TX,19301543509480,1,0,can10,tx_can10,256,63,1000000,19301543441637,19301543509351,19301543509480,16,2,0,0
TX,19301543596035,3,0,can11,tx_can11,256,61,1000000,19301543529151,19301543595961,19301543596035,16,1,0,0
